SD,20,26,01,26,12,53,33,   21.00,   21.27, 1025.08,  -100.1,   36.35
SD,20,26,01,26,13,03,33,   21.00,   21.26, 1025.11,  -100.3,   36.17
SD,20,26,01,26,13,13,33,   21.00,   21.19, 1025.20,  -101.1,   36.12
SD,20,26,01,26,13,23,33,   21.00,   21.15, 1025.00,   -99.5,   36.06
SD,20,26,01,26,13,33,33,   21.00,   21.09, 1024.89,   -98.5,   36.09
SD,20,26,01,26,13,43,33,   21.00,   21.10, 1024.76,   -97.5,   36.26
SD,20,26,01,26,13,56,28,   21.75,   21.19, 1024.55,   -95.8,   36.54
SD,20,26,01,26,14,12,51,   21.75,   21.15, 1024.46,   -95.0,   36.62
SD,20,26,01,26,14,22,51,   21.75,   21.22, 1024.39,   -94.4,   36.38
SD,20,26,01,26,14,32,51,   21.75,   21.27, 1024.34,   -94.0,   36.39
SD,20,26,01,26,14,42,51,   21.75,   21.31, 1024.29,   -93.6,   36.56
SD,20,26,01,26,14,52,51,   22.00,   21.37, 1024.33,   -93.9,   36.77
SD,20,26,01,26,15,02,51,   22.00,   21.56, 1024.77,   -97.5,   36.73
SD,20,26,01,26,15,12,51,   22.00,   21.67, 1024.92,   -98.8,   36.87
SD,20,26,01,26,15,22,51,   22.25,   21.68, 1024.83,   -98.1,   36.89
SD,20,26,01,26,15,32,51,   22.00,   21.63, 1024.97,   -99.2,   36.66
SD,20,26,01,26,15,42,51,   22.25,   21.73, 1024.96,   -99.1,   36.73
SD,20,26,01,26,15,52,51,   22.50,   21.87, 1024.95,   -99.1,   36.77
SD,20,26,01,26,16,02,51,   22.50,   21.93, 1024.91,   -98.7,   36.84
SD,20,26,01,26,16,12,51,   22.75,   22.09, 1025.04,   -99.8,   37.87
SD,20,26,01,26,16,22,51,   22.50,   24.92,  699.20,  3019.7,   71.63
SD,20,26,01,26,16,42,51,   23.00,  181.09, -171.87,inf,  100.00
SD,20,26,01,26,16,52,51,   22.25,   24.92,  699.20,  3019.7,    0.00
SD,20,26,01,26,17,02,51,   22.00,   24.92,  699.20,  3019.7,    0.00
SD,20,26,01,26,17,12,51,   22.00,   24.92,  699.20,  3019.7,    0.00
SD,20,26,01,26,17,35,08,   22.00,   21.45, 1025.15,  -100.7,   37.18
SD,20,26,01,26,17,45,08,   22.00,   21.49, 1025.29,  -101.8,   36.31
SD,20,26,01,26,17,55,08,   22.00,   21.54, 1025.19,  -101.0,   36.54
SD,20,26,01,26,18,05,08,   22.00,   21.53, 1025.00,   -99.4,   36.85
SD,20,26,01,26,18,15,08,   22.25,   21.55, 1024.80,   -97.8,   37.00
SD,20,26,01,26,18,25,08,   22.25,   21.59, 1024.52,   -95.5,   37.09
SD,20,26,01,26,18,35,08,   22.25,   21.67, 1024.39,   -94.4,   37.10
SD,20,26,01,26,18,45,08,   22.25,   21.78, 1024.55,   -95.7,   36.92
SD,20,26,01,26,18,55,08,   22.25,   21.87, 1024.76,   -97.4,   36.71
SD,20,26,01,26,19,05,08,   22.25,   21.90, 1024.90,   -98.6,   36.66
SD,20,26,01,26,19,15,08,   22.25,   21.99, 1024.94,   -99.0,   36.54
SD,20,26,01,26,19,25,08,   22.25,   21.99, 1025.12,  -100.5,   36.54
SD,20,26,01,26,19,35,08,   22.50,   21.97, 1025.31,  -102.0,   36.62
SD,20,26,01,26,19,45,08,   22.25,   21.90, 1025.15,  -100.7,   36.77
SD,20,26,01,26,19,55,08,   22.50,   21.89, 1025.18,  -100.9,   36.79
SD,20,26,01,26,20,05,08,   22.25,   21.77, 1025.07,  -100.0,   36.81
SD,20,26,01,26,20,15,08,   22.25,   21.56, 1025.29,  -101.8,   36.95
SD,20,26,01,26,20,25,08,   21.75,   21.19, 1025.24,  -101.5,   37.86
SD,20,26,01,26,20,35,08,   22.00,   21.19, 1025.33,  -102.2,   37.82
SD,20,26,01,26,20,45,08,   22.00,   21.42, 1025.23,  -101.4,   37.91
SD,20,26,01,26,20,55,08,   22.00,   21.48, 1025.13,  -100.5,   37.81
SD,20,26,01,26,21,05,08,   22.25,   21.58, 1025.21,  -101.2,   37.95
SD,20,26,01,26,21,15,08,   22.25,   21.68, 1025.26,  -101.6,   37.99
SD,20,26,01,26,21,25,08,   22.50,   21.81, 1025.35,  -102.3,   37.69
SD,20,26,01,26,21,35,08,   22.25,   21.85, 1025.30,  -101.9,   37.82
SD,20,26,01,26,21,45,08,   22.50,   21.88, 1025.26,  -101.6,   37.84
SD,20,26,01,26,21,55,08,   22.50,   21.91, 1025.32,  -102.1,   37.54
SD,20,26,01,26,22,05,08,   22.50,   21.83, 1025.41,  -102.8,   37.56
SD,20,26,01,26,22,15,08,   22.25,   21.72, 1025.34,  -102.3,   37.98
SD,20,26,01,26,22,25,08,   22.50,   21.82, 1025.29,  -101.9,   38.00
SD,20,26,01,26,22,35,08,   22.75,   21.90, 1025.23,  -101.4,   37.82
SD,20,26,01,26,22,45,08,   22.75,   21.99, 1025.36,  -102.4,   37.67
SD,20,26,01,26,22,55,08,   22.75,   22.05, 1025.22,  -101.3,   37.58
SD,20,26,01,26,23,05,08,   23.00,   22.12, 1025.03,   -99.7,   37.54
SD,20,26,01,26,23,15,08,   22.75,   22.17, 1025.08,  -100.1,   37.56
SD,20,26,01,26,23,25,08,   22.75,   22.23, 1024.94,   -99.0,   37.51
SD,20,26,01,26,23,35,40,   23.00,   22.26, 1024.77,   -97.5,   37.35
SD,20,26,01,26,23,45,40,   22.75,   22.17, 1025.08,  -100.1,   37.21
SD,20,26,01,26,23,55,40,   22.50,   22.05, 1024.90,   -98.6,   37.19
SD,20,26,01,27,00,05,40,   22.50,   21.92, 1025.11,  -100.4,   37.34
SD,20,26,01,27,00,15,40,   22.25,   21.80, 1025.08,  -100.1,   37.40
SD,20,26,01,27,00,25,40,   22.25,   21.71, 1025.12,  -100.5,   37.42
SD,20,26,01,27,00,35,40,   22.25,   21.60, 1024.86,   -98.3,   37.53
SD,20,26,01,27,00,45,40,   22.00,   21.52, 1025.03,   -99.7,   37.52
SD,20,26,01,27,00,55,40,   22.00,   21.43, 1024.91,   -98.7,   37.62
SD,20,26,01,27,01,05,40,   22.00,   21.37, 1024.68,   -96.8,   37.57
SD,20,26,01,27,01,15,40,   21.75,   21.30, 1024.65,   -96.6,   37.57
SD,20,26,01,27,01,25,40,   21.75,   21.25, 1024.69,   -96.9,   37.61
SD,20,26,01,27,01,35,40,   21.75,   21.17, 1024.54,   -95.6,   37.63
SD,20,26,01,27,01,45,40,   21.75,   21.13, 1024.66,   -96.6,   37.69
SD,20,26,01,27,01,55,40,   21.75,   21.08, 1024.68,   -96.8,   37.64
SD,20,26,01,27,02,05,40,   21.50,   21.04, 1024.65,   -96.6,   37.69
